Date,Price,Open,High,Low,Vol.,Change %
10-Nov-21,1.19223,1.25619,1.34634,1.13594,1.26B,-5.08%
9-Nov-21,1.25608,1.28185,1.28767,1.23,622.97M,-2.01%
8-Nov-21,1.28185,1.21795,1.29468,1.21795,788.09M,5.25%
7-Nov-21,1.2179,1.15138,1.23613,1.14525,471.70M,5.79%
6-Nov-21,1.1512,1.15824,1.17332,1.10715,356.14M,-0.61%
5-Nov-21,1.15831,1.20139,1.20139,1.13652,464.16M,-3.59%
4-Nov-21,1.20147,1.2101,1.25508,1.16534,738.50M,-0.71%
3-Nov-21,1.2101,1.13516,1.2339,1.12586,1.12B,6.61%
2-Nov-21,1.13513,1.09204,1.14612,1.08558,518.14M,3.94%
1-Nov-21,1.09205,1.11265,1.131,1.07103,501.80M,-1.84%
31-Oct-21,1.11257,1.08409,1.15205,1.07002,823.88M,2.63%
30-Oct-21,1.08406,1.08107,1.11542,1.06318,479.64M,0.29%
29-Oct-21,1.08098,1.05806,1.09004,1.05521,484.84M,2.18%
28-Oct-21,1.05793,0.99358,1.08086,0.9822,906.77M,6.49%
27-Oct-21,0.99349,1.10671,1.12462,0.95469,1.35B,-10.23%
26-Oct-21,1.10674,1.09527,1.15926,1.09314,589.66M,1.05%
25-Oct-21,1.09527,1.08231,1.10274,1.07836,302.26M,1.19%
24-Oct-21,1.08235,1.09354,1.09548,1.05684,315.37M,-1.02%
