Date,Price,Open,High,Low,Vol.,Change %
27-Nov-22,74.92,76.46,79.23,74.43,994.97K,-2.01%
26-Nov-22,76.46,73.95,79.5,73.91,1.27M,3.39%
25-Nov-22,73.95,78.7,79.15,73.37,1.55M,-6.04%
24-Nov-22,78.7,78.99,79.45,75.48,1.70M,-0.37%
23-Nov-22,78.99,70.61,81.91,69.66,3.06M,11.87%
22-Nov-22,70.61,61.34,71.11,61.22,2.21M,15.11%
21-Nov-22,61.34,62.12,63.41,59.58,1.22M,-1.22%
20-Nov-22,62.1,63.96,64.63,60.49,739.56K,-2.91%
19-Nov-22,63.96,63.61,64.4,62.6,585.82K,2.62%
18-Nov-22,62.33,62.19,63.82,61.63,850.90K,0.14%
17-Nov-22,62.24,56.92,63.23,56.92,1.09M,9.35%
16-Nov-22,56.92,58.05,60.16,56.82,697.99K,-1.95%
15-Nov-22,58.05,56.62,59.52,56.5,786.14K,2.53%
14-Nov-22,56.62,57.36,59.17,53.61,1.46M,-1.29%
13-Nov-22,57.36,59.85,60.29,56.47,585.96K,-4.16%
12-Nov-22,59.85,61.45,61.69,58.29,768.92K,-2.60%
11-Nov-22,61.45,60.48,64.21,58.58,1.92M,1.60%
10-Nov-22,60.48,50.62,61.22,50.08,2.07M,19.48%
9-Nov-22,50.62,57.82,59.73,48,2.10M,-12.45%
8-Nov-22,57.82,67.39,68.59,54.33,2.19M,-14.20%
7-Nov-22,67.39,68.26,72.94,66.38,1.39M,-1.27%
6-Nov-22,68.26,69.29,70.68,67.63,804.87K,-1.63%
5-Nov-22,69.39,67.57,71.72,67.11,1.11M,2.69%
4-Nov-22,67.57,61.87,70.21,61.69,1.44M,9.21%
3-Nov-22,61.87,60.86,64.54,60.17,1.38M,1.66%
2-Nov-22,60.86,55.1,62.37,54.71,2.10M,10.41%
1-Nov-22,55.12,55.04,55.9,54.52,350.51K,0.15%
31-Oct-22,55.04,55.35,56.4,54.07,474.61K,-0.56%
30-Oct-22,55.35,56.62,57.47,54.73,375.73K,-2.24%
29-Oct-22,56.62,54.92,57.48,54.7,551.72K,3.10%
28-Oct-22,54.92,54.73,55.47,53.54,434.33K,0.35%
27-Oct-22,54.73,56.4,56.65,54.55,429.44K,-2.96%
26-Oct-22,56.4,55.88,57.56,55.7,516.75K,0.93%
25-Oct-22,55.88,52.54,56.8,52.28,560.30K,6.36%
24-Oct-22,52.54,54.03,54.2,52.11,349.61K,-2.76%
23-Oct-22,54.03,52.18,54.03,51.83,251.14K,3.55%
22-Oct-22,52.18,51.6,52.47,51.37,187.50K,1.12%
21-Oct-22,51.6,51.22,51.8,49.7,305.42K,0.74%
20-Oct-22,51.22,50.96,52.03,50.58,271.49K,0.51%
19-Oct-22,50.96,51.88,52,50.81,232.71K,-1.77%
18-Oct-22,51.88,51.82,52.17,50.75,267.16K,0.12%
17-Oct-22,51.82,51.41,52.13,51.07,219.44K,0.80%
16-Oct-22,51.41,50.39,51.78,50.33,230.96K,2.02%
15-Oct-22,50.39,51.31,51.66,50.32,230.31K,-1.79%
14-Oct-22,51.31,51.12,52.57,50.92,320.86K,0.37%
13-Oct-22,51.12,52.23,52.5,48.39,598.84K,-2.13%
12-Oct-22,52.23,52.02,52.94,51.69,355.75K,0.40%
11-Oct-22,52.02,52.6,52.6,51.36,325.90K,-1.10%
10-Oct-22,52.6,53.89,54.45,52.5,392.71K,-2.47%
9-Oct-22,53.93,52.79,53.98,52.7,197.64K,2.16%
8-Oct-22,52.79,52.83,53.53,52.43,244.83K,-0.08%
7-Oct-22,52.83,53.53,53.84,52.32,353.96K,-1.25%
6-Oct-22,53.5,54.62,55.05,53.37,389.63K,-2.05%
5-Oct-22,54.62,55.27,55.28,53.36,340.56K,-1.18%
4-Oct-22,55.27,54.17,55.69,53.89,379.54K,2.03%
3-Oct-22,54.17,51.81,54.32,51.63,377.55K,4.64%
2-Oct-22,51.77,52.91,53.45,51.7,245.70K,-2.17%
1-Oct-22,52.92,53.49,53.82,52.53,228.14K,-1.07%
30-Sep-22,53.49,53.96,55.07,52.87,417.56K,-0.87%
29-Sep-22,53.96,53.3,54.12,52.31,415.48K,1.28%
28-Sep-22,53.28,52.65,53.79,51.1,487.00K,1.20%
27-Sep-22,52.65,53.43,55.46,51.89,594.09K,-1.46%
26-Sep-22,53.43,52.52,53.72,51.91,462.57K,1.73%
25-Sep-22,52.52,53.43,54.39,52.29,388.52K,-1.70%
24-Sep-22,53.43,55.29,55.8,53.21,477.66K,-3.36%
23-Sep-22,55.29,53.55,55.32,51.54,626.03K,3.25%
22-Sep-22,53.55,51.14,54.06,50.65,617.84K,4.71%
21-Sep-22,51.14,52.3,55.49,50.27,948.41K,-2.22%
20-Sep-22,52.3,52.91,53.68,50.88,740.01K,-1.12%
19-Sep-22,52.89,52.63,53.7,50.17,1.19M,0.49%
18-Sep-22,52.63,57.82,57.83,52.54,524.25K,-8.98%
17-Sep-22,57.82,55.95,58.39,55.81,314.15K,3.34%
16-Sep-22,55.95,56.33,56.9,54.66,469.34K,-0.67%
15-Sep-22,56.33,60.11,60.81,55.87,696.71K,-6.40%
14-Sep-22,60.18,59.1,61.1,58.3,753.42K,1.83%
13-Sep-22,59.1,61.38,67.38,58.34,1.44M,-3.70%
12-Sep-22,61.37,62.21,63.19,60.13,493.54K,-1.35%
11-Sep-22,62.21,63.28,64.41,61.46,491.81K,-1.69%
10-Sep-22,63.28,61.15,64.62,60.56,643.93K,3.48%
9-Sep-22,61.15,57.96,61.92,57.71,640.02K,5.56%
8-Sep-22,57.93,57.3,58.56,56.1,526.70K,1.10%
7-Sep-22,57.3,54.1,58.29,53,791.16K,5.91%
6-Sep-22,54.1,60.35,62.65,54.06,893.87K,-10.36%
5-Sep-22,60.35,60.9,61.57,59.34,550.15K,-0.90%
4-Sep-22,60.9,60.14,60.99,58.62,416.65K,1.26%
3-Sep-22,60.14,61,62.11,59.56,604.65K,-1.41%
2-Sep-22,61,57.55,62.19,56.54,970.97K,5.99%
1-Sep-22,57.55,53.84,57.77,53.24,746.47K,6.95%
31-Aug-22,53.81,52.96,55.24,52.96,440.99K,1.60%
30-Aug-22,52.96,55.8,56.15,51.88,505.56K,-5.09%
29-Aug-22,55.8,53.38,56.69,52.59,635.79K,4.53%
28-Aug-22,53.38,52.99,55.78,52.48,571.90K,0.74%
27-Aug-22,52.99,52.68,53.39,51.83,342.67K,0.61%
26-Aug-22,52.67,56.63,58.21,52.11,663.98K,-6.99%
25-Aug-22,56.63,56.37,57.49,55.83,379.38K,0.46%
24-Aug-22,56.37,57.08,57.5,55.57,437.07K,-1.24%
23-Aug-22,57.08,57.24,57.68,53.96,562.17K,-0.28%
22-Aug-22,57.24,55.66,57.4,52.32,879.86K,3.17%
21-Aug-22,55.48,54.09,55.98,53.82,376.91K,2.57%
20-Aug-22,54.09,53.99,55.6,52.67,651.73K,0.11%
19-Aug-22,54.03,60.02,60.19,53.36,808.14K,-9.93%
18-Aug-22,59.99,60.52,61.66,59.41,421.14K,-0.84%
17-Aug-22,60.5,61.29,64.69,59.76,718.34K,-1.29%
16-Aug-22,61.29,60.69,61.71,60.04,367.32K,0.99%
15-Aug-22,60.69,63.13,65.31,59.68,521.28K,-3.87%
14-Aug-22,63.13,63.8,65.81,62.49,453.02K,-1.05%
13-Aug-22,63.8,62.89,65.61,62.65,502.53K,1.45%
12-Aug-22,62.89,61.84,63.06,60.71,361.48K,1.70%
11-Aug-22,61.84,61.6,63.35,61.49,451.63K,0.39%
10-Aug-22,61.6,59.17,62.26,57.75,683.59K,4.11%
9-Aug-22,59.17,62.63,62.85,58.32,467.96K,-5.52%
8-Aug-22,62.63,61.11,64.08,60.81,403.94K,2.49%
7-Aug-22,61.11,60.83,62,59.92,242.43K,0.49%
6-Aug-22,60.81,62.48,62.5,60.59,221.94K,-2.67%
5-Aug-22,62.48,59.67,62.54,59.64,488.08K,4.71%
4-Aug-22,59.67,57.75,60.56,57.62,438.23K,3.32%
3-Aug-22,57.75,58.08,60.12,56.71,497.78K,-0.57%
2-Aug-22,58.08,59.47,59.81,56.66,499.49K,-2.34%
1-Aug-22,59.47,59.77,60.67,58.28,413.42K,-0.50%
31-Jul-22,59.77,60.44,62.96,59.67,363.16K,-1.04%
30-Jul-22,60.4,60.62,64.05,59.98,571.52K,-0.36%
29-Jul-22,60.62,63.41,64.55,59.77,597.98K,-4.49%
28-Jul-22,63.47,59,64.17,58.18,793.60K,7.58%
27-Jul-22,59,53.88,59.04,53.02,536.65K,9.42%
26-Jul-22,53.92,54,54.12,52.02,421.93K,-0.15%
25-Jul-22,54,58.39,58.91,54,479.13K,-7.52%
24-Jul-22,58.39,56.35,59.73,56.32,353.09K,3.62%
23-Jul-22,56.35,56.02,57.2,54.51,360.05K,0.59%
22-Jul-22,56.02,58.04,59.16,55.55,504.39K,-3.48%
21-Jul-22,58.04,57.17,58.62,55.23,495.19K,1.52%
20-Jul-22,57.17,57.93,61.66,56.45,823.63K,-1.31%
19-Jul-22,57.93,58.64,59.47,55.86,648.94K,-1.21%
18-Jul-22,58.64,55.7,59.3,55.36,704.58K,5.28%
17-Jul-22,55.7,55.09,57.01,54.47,488.42K,1.11%
16-Jul-22,55.09,51.77,55.46,51.13,437.14K,6.41%
15-Jul-22,51.77,51.29,52.74,50.67,544.24K,0.94%
14-Jul-22,51.29,49.58,51.64,47.99,522.08K,3.45%
13-Jul-22,49.58,47.34,49.66,46.56,601.88K,4.73%
12-Jul-22,47.34,48.7,49.34,47.3,466.30K,-2.79%
11-Jul-22,48.7,52.11,52.2,48.33,458.06K,-6.54%
10-Jul-22,52.11,54.07,55.04,50.74,793.62K,-3.62%
9-Jul-22,54.07,51.27,54.68,51.27,370.00K,5.46%
8-Jul-22,51.27,52.09,53.98,50.81,539.00K,-1.57%
7-Jul-22,52.09,50.34,52.6,49.8,477.98K,3.46%
6-Jul-22,50.35,49.76,51.05,48.99,369.95K,1.19%
5-Jul-22,49.76,52.23,52.41,48.02,567.11K,-4.73%
4-Jul-22,52.23,50.9,52.38,49.71,428.79K,2.61%
3-Jul-22,50.9,50.55,52.03,49.11,319.38K,0.69%
2-Jul-22,50.55,51.15,51.62,49.87,395.50K,-1.17%
1-Jul-22,51.15,53.83,56.15,50.12,606.26K,-4.98%
30-Jun-22,53.83,53.63,53.97,50.22,505.02K,0.37%
29-Jun-22,53.63,52.69,54.37,51.41,451.85K,1.76%
28-Jun-22,52.7,55.86,56.9,52.59,428.60K,-5.59%
27-Jun-22,55.82,56.59,58.6,54.94,397.18K,-1.43%
26-Jun-22,56.63,58.87,60.45,56.63,518.61K,-3.80%
25-Jun-22,58.87,55.83,59.66,54.66,618.25K,5.45%
24-Jun-22,55.83,55.72,57.15,54.52,730.59K,0.20%
23-Jun-22,55.72,52.09,56.6,51.96,994.91K,6.97%
22-Jun-22,52.09,53.53,53.53,50.49,928.09K,-2.69%
21-Jun-22,53.53,52.79,55.65,51.92,1.38M,1.40%
20-Jun-22,52.79,54.29,54.62,51.36,1.98M,-2.76%
19-Jun-22,54.29,47.19,56.05,44.99,2.45M,15.05%
18-Jun-22,47.19,47.64,48.34,41.64,1.91M,-0.94%
17-Jun-22,47.64,44.77,48.38,44.46,1.21M,6.41%
16-Jun-22,44.77,50.65,51.18,44.06,1.64M,-11.61%
15-Jun-22,50.65,46.14,50.89,41.74,2.01M,9.51%
14-Jun-22,46.25,43.4,46.45,40.4,1.54M,6.57%
13-Jun-22,43.4,48,48.3,41.2,1.59M,-9.58%
12-Jun-22,48,52.1,52.6,47.4,751.02K,-7.87%
11-Jun-22,52.1,56.7,57.8,51.8,588.45K,-8.11%
10-Jun-22,56.7,60.3,60.4,55.7,505.28K,-5.97%
9-Jun-22,60.3,61.4,62.4,59.3,296.46K,-1.79%
8-Jun-22,61.4,63.8,64.5,61.2,460.49K,-3.76%
7-Jun-22,63.8,64.4,65.5,60.3,493.59K,-0.93%
6-Jun-22,64.4,63.2,66.5,62.9,374.77K,1.90%
5-Jun-22,63.2,63.7,63.8,61.7,193.58K,-0.94%
4-Jun-22,63.8,62.6,64.3,61.4,189.56K,1.92%
3-Jun-22,62.6,64.5,64.9,61.5,281.72K,-2.95%
2-Jun-22,64.5,62.7,64.8,62.1,374.12K,2.87%
1-Jun-22,62.7,68.3,70.5,61.9,632.94K,-8.20%
31-May-22,68.3,69,69.8,66.8,445.11K,-1.01%
30-May-22,69,63.6,69.5,63.3,612.05K,8.49%
29-May-22,63.6,63,64.4,61.8,315.83K,0.95%
28-May-22,63,61.5,64,61.3,336.60K,2.44%
27-May-22,61.5,63.4,64.1,61,741.05K,-3.00%
26-May-22,63.4,68.3,68.8,60.7,730.43K,-7.17%
25-May-22,68.3,70.2,71.6,68,414.06K,-2.71%
24-May-22,70.2,69,70.7,67,493.24K,1.74%
23-May-22,69,71.6,74,68.4,613.75K,-3.63%
22-May-22,71.6,69.8,72.5,69.4,291.59K,2.58%
21-May-22,69.8,68.6,70.7,67.9,273.90K,1.75%
20-May-22,68.6,72.1,73.4,66.8,755.48K,-4.85%
19-May-22,72.1,66,72.6,64.8,691.12K,9.24%
18-May-22,66,73.2,74.4,65.8,701.68K,-9.84%
17-May-22,73.2,67.2,73.9,67.1,639.74K,8.93%
16-May-22,67.2,71.6,71.6,65,576.97K,-6.15%
15-May-22,71.6,68.9,71.7,66,507.88K,3.92%
14-May-22,68.9,67.9,70.3,64.2,556.92K,1.47%
13-May-22,67.9,64.3,73.2,63.3,1.13M,5.60%
12-May-22,64.3,66.6,69.7,54.9,2.08M,-3.16%
11-May-22,66.4,80.1,82.7,64.7,2.16M,-17.10%
10-May-22,80.1,76.3,84.9,73.5,1.34M,4.98%
9-May-22,76.3,93.9,94.9,75.8,1.08M,-18.74%
8-May-22,93.9,94.3,95.7,91.6,441.26K,-0.32%
7-May-22,94.2,96.8,97.3,92.9,298.10K,-2.69%
6-May-22,96.8,96.9,98.4,93.1,494.01K,-0.10%
5-May-22,96.9,106.3,106.9,96.1,587.11K,-8.84%
4-May-22,106.3,99.4,107.1,99,475.28K,6.94%
3-May-22,99.4,100.7,101.4,97.5,307.96K,-1.29%
2-May-22,100.7,99.2,101.7,98.3,330.39K,1.51%
1-May-22,99.2,95.9,100,94.6,295.50K,3.44%
30-Apr-22,95.9,100.4,101.5,94,344.04K,-4.39%
29-Apr-22,100.3,103.4,104.3,98.4,394.10K,-3.00%
28-Apr-22,103.4,100.6,104.4,99.8,543.89K,2.78%
27-Apr-22,100.6,98.6,101.9,97.8,296.02K,2.03%
26-Apr-22,98.6,104.5,105.4,96.4,369.94K,-5.65%
25-Apr-22,104.5,104.5,104.9,98.8,464.51K,0.00%
24-Apr-22,104.5,105,105.9,103.7,188.78K,-0.48%
23-Apr-22,105,105.4,107.2,104.9,151.70K,-0.38%
22-Apr-22,105.4,106.7,108.6,105.1,307.21K,-1.40%
21-Apr-22,106.9,111.8,114.4,105.6,374.01K,-4.47%
20-Apr-22,111.9,113.8,114.1,110.7,317.78K,-1.67%
19-Apr-22,113.8,111.3,114.2,110.6,267.78K,2.25%
18-Apr-22,111.3,108.8,111.5,105.5,435.19K,2.30%
17-Apr-22,108.8,114.3,115.1,108.3,275.69K,-4.81%
16-Apr-22,114.3,110.9,114.7,110.2,256.34K,3.07%
15-Apr-22,110.9,107.4,112.8,107.1,303.13K,3.26%
14-Apr-22,107.4,110.5,112.3,106.1,323.66K,-2.81%
13-Apr-22,110.5,104.8,110.8,104,389.93K,5.44%
12-Apr-22,104.8,102.4,105.8,101.9,298.69K,2.34%
11-Apr-22,102.4,110.2,110.7,102.1,439.86K,-7.08%
10-Apr-22,110.2,112.8,114.5,110.2,200.78K,-2.30%
9-Apr-22,112.8,110.7,112.9,110,192.68K,1.90%
8-Apr-22,110.7,114.2,115.2,109.9,361.96K,-3.06%
7-Apr-22,114.2,111.6,115,110.3,302.84K,2.33%
6-Apr-22,111.6,122.7,123,111.6,609.82K,-9.05%
5-Apr-22,122.7,124.8,127.2,122.7,266.70K,-1.68%
4-Apr-22,124.8,128.8,128.9,121.2,461.77K,-3.11%
3-Apr-22,128.8,124.7,129.5,123.9,303.76K,3.29%
2-Apr-22,124.7,124.8,128.3,124,446.33K,-0.08%
1-Apr-22,124.8,123.8,126.3,119.2,459.33K,0.81%
31-Mar-22,123.8,131,132.9,121.5,925.29K,-5.50%
30-Mar-22,131,130,134,126,469.46K,0.77%
29-Mar-22,130,127.3,132,127.2,402.31K,2.12%
28-Mar-22,127.3,129.7,132.6,127.3,485.44K,-1.85%
27-Mar-22,129.7,124.9,129.7,123.3,360.94K,3.84%
26-Mar-22,124.9,123.9,125.5,122,222.33K,0.81%
25-Mar-22,123.9,126.5,127.3,121.8,389.34K,-2.06%
24-Mar-22,126.5,122.4,127.7,120.4,494.29K,3.35%
23-Mar-22,122.4,122.7,124.4,118.6,404.12K,-0.24%
22-Mar-22,122.7,116.1,123.7,115.6,613.16K,5.68%
21-Mar-22,116.1,114.9,116.8,113.2,415.46K,1.04%
20-Mar-22,114.9,116.9,118.2,111.5,457.04K,-1.71%
19-Mar-22,116.9,111.9,117.1,111.5,454.74K,4.47%
18-Mar-22,111.9,110.2,112.9,107.9,39.95M,1.54%
17-Mar-22,110.2,111.2,111.6,108.5,34.76M,-1.08%
16-Mar-22,111.4,106.8,111.9,105.7,68.13M,4.31%
15-Mar-22,106.8,105.5,108.6,102.5,48.10M,1.04%
14-Mar-22,105.7,101.7,106.2,100.9,48.11M,3.93%
13-Mar-22,101.7,105.5,107.3,101.1,27.99M,-3.60%
12-Mar-22,105.5,104.6,108,104.6,29.05M,0.86%
11-Mar-22,104.6,102.6,106.8,99.9,47.91M,1.95%
10-Mar-22,102.6,106.9,107,99.9,55.85M,-4.02%
9-Mar-22,106.9,100.8,109.2,100.5,58.29M,6.05%
8-Mar-22,100.8,98.4,102.4,97.8,49.21M,2.44%
7-Mar-22,98.4,101,103.8,96.4,51.88M,-2.57%
6-Mar-22,101,104.9,105.8,100.8,32.29M,-3.72%
5-Mar-22,104.9,101.1,105.4,99.7,30.68M,3.76%
4-Mar-22,101.1,111.9,112.6,99.1,67.28M,-9.65%
3-Mar-22,111.9,110.4,113,108.4,638.07K,1.36%
2-Mar-22,110.4,112.5,114.6,109.3,513.50K,-1.87%
1-Mar-22,112.5,113.8,115.8,110.2,601.71K,-1.14%
28-Feb-22,113.8,102.9,113.9,101.4,574.46K,10.59%
27-Feb-22,102.9,108.2,110.1,101.3,417.93K,-4.90%
26-Feb-22,108.2,109.2,114.2,106.6,456.51K,-0.92%
25-Feb-22,109.2,104.2,110.6,101.6,604.58K,4.80%
