time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
6/9/2021,16732,1684,444230,3032178,452,138826,899311,225,20424,3036457,3036269,3036241,3036213,893707,20310,3032168,138261,3035924,442201,1676,851173,16398,3031749,121933,431,3034737,406398,1427,1623286133,22772,49712582542,1.437563536,0.536508028,90644944590,41872574419,33829280766,63054565793,0.00149526,0.001355509,0.000012,1.08784E-05,1195.9744,1084.195465,0.879999085,94.15729788,56.3759177,35.14011378,21.03985784,2.42565E-05,0.906537352,349.5485943,-35.19491314,0.875722558,2.61605E-05,0.000347639,0.719919782,0.875722558,0.012311775,99913866060,43534666687,6436817884,54837875617,66654738539,16936358689,76938179070,97712157916,97967992176,11338269756,33003695168,99913866060,54.8431937,91225104651,99772036061,99990279166,87991375256,98805871824,99932102985,81504776109,95423854739,99990303109,99990303109,99990303109,99990302875,99990279066,99931542590,95412454843,98800221902,99770007084,91217104802,99990301687,99990274845,99927171490,95010466890,98632233365,87779444578,99733149542,90961973495,57739418591,99573690073,96203128819,99990303109,99978959838,37317029130,799842,9.257430556,84525,1061949582,962696961.7,12602.26333,11424.42243,174.964944,158.612257,4.535557384,0.103320867,0.102764215,,
6/10/2021,16007,1697,444833,3035061,454,139079,900404,225,20468,3039339,3039151,3039123,3039095,894791,20354,3035051,138507,3038806,442800,1689,845252,15851,3034622,119370,428,3037611,401148,1405,1623373091,22795,47942958858,1.391749422,0.519962073,87377564028,40363239411,32644539737,62782540204,0.00168904,0.001475985,0.000012,1.04863E-05,1301.097816,1136.977844,0.879626754,110.1019006,54.25162668,41.13442516,20.2685827,2.37294E-05,0.873860389,331.0640093,-40.52604213,0.906537352,2.42565E-05,0.000347915,0.744589089,0.906537352,0.012326885,99913864759,43001894576,6679683916,54863407777,66669854789,16807964458,76947848128,97716830696,97968520079,11512495057,32861111329,99913864759,54.86872905,91215290728,99771792292,99990277870,87954144603,98804496944,99932054128,81523438573,95418431637,99990301808,99990301808,99990301808,99990301574,99990277770,99931492833,95407031740,98798777021,99769759315,91207290879,99990300377,99990273436,99926335380,94938812587,98599298374,87687899873,99726333610,90912857151,57710082184,99572905075,96196634915,99990301808,99978960698,37356699251,770317,8.915706019,85739,908161451.2,793606318.9,10640.37327,9298.200728,130.337619,113.8968824,4.537951813,0.103158577,0.102125583,,
6/11/2021,14250,1693,445479,3037619,453,139285,901351,225,20485,3041896,3041708,3041680,3041652,895733,20371,3037609,138712,3041363,443432,1685,840042,15402,3037172,117364,424,3040167,396755,1373,1623459165,22838,46402642217,1.350017125,0.504571039,84526215226,39046086216,31591806850,62611217031,0.00139339,0.001177894,0.000012,1.01441E-05,1073.702901,907.6484602,0.879347272,151.1717473,52.59145344,56.50068003,19.65613904,2.27332E-05,0.845344144,348.7688972,-35.56754753,0.873860389,2.37294E-05,0.000352167,0.718289902,0.873860389,0.012343327,99913863685,42955566764,5717344598,54892013534,66690288540,16775081494,76965813592,97723926856,97970438784,11174096378,32887552661,99913863685,54.89733817,91208020009,99771627384,99990276802,87926198165,98802978315,99932012867,81504514597,95412367378,99990300735,99990300734,99990300734,99990300500,99990276702,99931451073,95400967482,98797248393,99769580407,91200020160,99990299302,99990272276,99925578597,94878575813,98572119175,87623822527,99720309815,90872942140,57700960033,99572048652,96191437912,99990300735,99978962053,37371533307,770571,8.918645833,80506,661435106.4,559140294.1,8226.565171,6954.278696,146.355352,123.7206398,4.538208376,0.10319357,0.100566258,,
6/12/2021,11701,1696,446017,3039729,453,139433,902174,224,20492,3044007,3043819,3043791,3043763,896558,20380,3039719,138861,3043474,443971,1688,838458,15276,3039273,116804,422,3042274,395504,1366,1623545940,22733,45853975781,1.338523077,0.500447989,83520374212,38581447787,31226658724,62397410718,0.00109099,0.000911287,0.000012,1.00234E-05,830.388355,693.6107424,0.879247184,160.4910369,51.91530227,60.00450649,19.41013126,2.34176E-05,0.835284766,333.3528725,-37.8143667,0.845344144,2.27332E-05,0.000360483,0.698203994,0.845344144,0.012359392,99913862855,42944886301,4842699696,54896219436,66691914431,16987891754,76966716190,97722745817,97970436548,11161283248,32880088390,99913862855,54.90154494,91199412578,99771510849,99990275970,87916189588,98801485063,99931980922,81401582495,95406961706,99990299904,99990299904,99990299903,99990299670,99990275870,99931419327,95395761809,98795765141,99769464871,91191412729,99990298467,99990271338,99925260198,94857283537,98562233437,87592210934,99718069346,90852379147,57695213130,99571360442,96187165173,99990299904,99978963938,37384446613,761132,8.809398148,71685,623027315.8,520405225.4,8694.810546,7262.642788,126.196604,105.4101008,4.539810307,0.103181841,0.100310128,,
6/13/2021,10390,1692,446583,3041820,453,139607,903060,224,20508,3046097,3045910,3045882,3045854,897440,20396,3041810,139032,3045565,444536,1684,849529,16016,3041384,120405,427,3044372,404190,1411,1623631914,22791,48435658826,1.410496093,0.527428944,88223327570,40753932990,32989482751,62547729135,0.00109171,0.000963236,0.000012,1.05878E-05,814.631832,718.7650364,0.879522413,231.1469989,55.09779598,86.43314804,20.60280246,2.26669E-05,0.882318869,358.653647,-37.20808681,0.835284766,2.34176E-05,0.000350836,0.691886996,0.835284766,0.012375247,99913862040,42931033480,4254443789,54895866502,66689611926,16960426136,76966483632,97721272312,97969942799,11176285612,32864850735,99913862040,54.90119242,91188664799,99771360367,99990275156,87943709123,98800018524,99931947527,81428843106,95401940292,99990299090,99990299089,99990299089,99990298855,99990275056,99931385532,95390740395,98794268601,99769313390,91180664950,99990297660,99990270759,99926413957,94936513248,98600721593,87677743764,99727385403,90898707947,57711310694,99570577042,96182367652,99990299090,99978965855,37389524267,746195,8.636516204,64887,432583159.5,381676283.9,6823.406237,6020.420072,121,106.7605831,4.54218804,0.103135773,0.100528693,,
6/14/2021,12262,1680,447069,3044139,450,139734,903810,226,20527,3048416,3048229,3048201,3048173,898196,20416,3044129,139159,3047884,445020,1672,851962,16172,3043704,121141,428,3046693,406118,1400,1623718743,22836,48886740244,1.420702436,0.531355372,89045512880,41133734162,33303815358,62677102986,0.00143564,0.001278497,0.000012,1.06865E-05,1052.453345,937.2534109,0.879383165,135.4020877,55.80365115,50.64158744,20.87106283,2.20128E-05,0.890541529,367.7451418,-40.21196768,0.882318869,2.26669E-05,0.000352273,0.728255504,0.882318869,0.012388713,99913860987,42904883667,6735123278,54895519931,66686140445,16884084711,76965811241,97721102575,97969413286,11174414087,32842568325,99913860987,54.90084639,91172144500,99771209555,99990274103,87929784719,98798766249,99931907243,81693825817,95397878448,99990298037,99990298037,99990298036,99990297803,99990274003,99931345849,95386778552,98793016327,99769160577,91164144651,99990296610,99990269717,99926563548,94947989971,98606369790,87706351954,99728864342,90883582804,57775943028,99570007325,96178816098,99990298037,99978967252,37397262543,733088,8.484814815,76459,738469397.1,657637665.9,9691.098821,8630.32596,135.058184,120.2749217,4.547329833,0.102373602,0.099682455,,
6/15/2021,11976,1691,447434,3046476,450,139823,904486,226,20519,3050753,3050566,3050538,3050510,898873,20407,3046466,139248,3050221,445386,1683,848005,15841,3046034,119583,425,3049025,402679,1395,1623827181,22882,47734918210,1.389498985,0.519798743,86947968999,40178879646,32526432504,62575050386,0.00143917,0.001251451,0.000012,1.04348E-05,1062.032984,923.5057177,0.879178783,147.7452131,54.49412051,55.27012023,20.3857474,2.16016E-05,0.869564064,351.1849,-39.90738568,0.890541529,2.20128E-05,0.000345567,0.734965435,0.890541529,0.012399757,99913859925,42873083993,6960398808,54895228754,66682373989,16847002074,76965254428,97721029572,97969363509,9935001889,32605231029,99913859925,54.90055577,91176338878,99771073906,99990273041,87909347584,98797726798,99931865809,81644391686,95393642721,99990296975,99990296975,99990296974,99990296741,99990272941,99931304515,95382442825,98791976876,99769025929,91168339029,99990295542,99990268576,99925995963,94906975003,98586644972,87652763325,99724406320,90869711838,57757861928,99569660426,96176900096,99990296975,99978968626,37405446993,737950,8.541087963,76294,676775205.8,588499398.4,8881.765498,7723.264102,129.500258,112.6087706,4.547044607,0.102360043,0.099666076,,
6/16/2021,11141,1690,447747,3048570,451,139883,905082,224,20534,3052843,3052656,3052628,3052600,899467,20422,3048560,139308,3052313,445702,1682,837034,15117,3048107,116217,421,3051114,395222,1346,1623888964,22804,45605299968,1.332882849,0.498716617,83070317253,38387007156,31081912164,62323794875,0.00121693,0.001011006,0.000012,9.96941E-06,870.870789,723.5053355,0.879135489,107.4312934,51.96993986,40.19690951,19.44527431,2.1711E-05,0.830783791,332.2656494,-44.30490863,0.869564064,2.16016E-05,0.000340639,0.71780601,0.869564064,0.012408602,99913859055,42736706377,7268429677,54894306397,66679827426,16986800588,76964826395,97720750182,97969324674,10048716877,32524448708,99913859055,54.8996338,91170458316,99770925889,99990272179,87905017866,98796887295,99931825823,81381289075,95392666719,99990296104,99990296104,99990296103,99990295870,99990272079,99931264329,95381466823,98791137372,99768880912,91162458467,99990294668,99990267464,99924587238,94818822954,98545409351,87589458627,99715101309,90807181452,57738339576,99569384768,96175924620,99990296104,99978970416,37412757089,715628,8.282731481,82405,930737152.3,773241339.7,11320.69832,9405.052664,120.536446,100.1397256,4.5500274,0.102421449,0.099386512,,
6/17/2021,11561,1686,448009,3050903,454,139943,905641,224,20538,3055177,3054990,3054962,3054934,900021,20426,3050893,139367,3054647,445963,1678,842747,15384,3050448,117482,424,3053450,398018,1355,1623977645,22808,46108915982,1.347082018,0.504346645,83988729992,38811408417,31445326731,62348638660,0.00133102,0.001118015,0.000012,1.00796E-05,962.988472,808.8802883,0.879624242,120.0238375,52.44679242,44.93684791,19.6360455,2.20936E-05,0.839968818,334.9874258,-46.9172943,0.830783791,2.1711E-05,0.000351878,0.692904117,0.830783791,0.012418197,99913858092,42721339001,4787881592,54893604393,66674544671,16925805052,76964405911,97720473082,97969259800,9025952151,32440733174,99913858092,54.89893226,91166434371,99770766719,99990271215,87953887524,98795974100,99931777851,81397088698,95390484532,99990295141,99990295141,99990295140,99990294907,99990271115,99931215857,95379284635,98790214177,99768720742,91158434522,99990293708,99990266598,99925157962,94848235236,98558940575,87637287280,99717981602,90818828409,57749754570,99569226803,96175073604,99990295141,99978972003,37436302477,723499,8.373831019,78633,833086970.3,699767077.5,10606.71324,8909.308379,117.75,98.90632828,4.550824102,0.102423112,0.098460024,,
6/18/2021,11016,1687,448231,3052773,454,139966,906098,225,20526,3057046,3056859,3056831,3056803,900481,20416,3052763,139387,3056516,446187,1679,828128,14373,3052279,113338,420,3055308,388384,1304,1624064054,22800,43661242482,1.283833276,0.480771783,79532403825,36752128993,29783412137,61949168431,0.00136446,0.001085293,0.000012,9.54481E-06,1016.761773,808.7335739,0.87957312,115.3756411,49.75034833,43.20604063,18.63058398,2.22712E-05,0.795401239,318.6447311,-28.43348443,0.839968818,2.20936E-05,0.000354658,0.705546403,0.839968818,0.012428031,99913857075,42712819961,6900199614,54892097656,66671652860,16726993029,76964067068,97719654421,97969256304,8808033117,32430035757,99913857075,54.89742593,91167048472,99770634985,99990270199,87948774981,98795031625,99931745735,81571182653,95387978668,99990294124,99990294124,99990294124,99990293890,99990270099,99931184040,95376978768,98789241703,99768591008,91159048623,99990292677,99990265104,99923287861,94723464242,98507094390,87584431016,99705802867,90755939417,57748979944,99569051072,96174725700,99990294124,99978973471,37444513135,745177,8.624733796,78179,866649954.3,689334447.3,11160.86983,8877.369686,187.75,149.3365826,4.554894802,0.102464553,0.07632315,,
6/19/2021,9415,1690,448499,3054304,454,140060,906544,225,20521,3058577,3058390,3058362,3058334,900927,20411,3054294,139484,3058047,446455,1682,819763,13742,3053546,110561,414,3056833,381540,1263,1624150457,22745,41797204488,1.232994334,0.461835069,76134381387,35181894332,28517184784,61747551723,0.00096962,0.000738286,0.000012,9.13701E-06,778.270942,592.5892878,0.879444042,154.278843,47.69532887,57.7872729,17.86494461,2.14146E-05,0.761417722,307.302414,-35.46063171,0.795401239,2.22712E-05,0.000357552,0.67172129,0.795401239,0.012435892,99913856297,42704363523,6716871557,54893921270,66669837510,16595732961,76964771574,97719519965,97969267875,8379889124,32362246149,99913856297,54.89925015,91170221811,99770530099,99990269421,87935867762,98794282907,99931720482,81635795611,95386345248,99990293346,99990293346,99990293345,99990293112,99990269321,99931158788,95375345348,98788522986,99768486121,91162221962,99990291891,99990260897,99922129768,94641336111,98469491837,87501865482,99696548688,90703246792,57800992159,99568738064,96174078961,99990293346,99978975457,37452746315,802655,9.289988426,64334,648114099.1,493485561,10089.15927,7682.064672,132,100.5071393,4.548787666,0.102376365,0.075341612,,
6/20/2021,10968,1686,448830,3055926,453,140121,907074,225,20531,3060199,3060012,3059984,3059956,901460,20421,3055916,139545,3059669,446786,1678,824398,14036,3055417,112051,416,3058457,385131,1290,1624237046,22650,42554033697,1.254666838,0.470028052,77513624910,35819246703,29038448292,61780245199,0.00122538,0.000949929,0.000012,9.30254E-06,1048.36369,812.7035932,0.879361417,160.1319964,48.83871364,59.98925613,18.29614423,2.17756E-05,0.775211504,312.3689165,-22.29928908,0.761417722,2.14146E-05,0.000350117,0.643806735,0.761417722,0.012445427,99913855248,42680679593,6049615818,54893449671,66667391007,16529279334,76964360813,97718939234,97969228273,8106829134,32152025820,99913855248,54.89877908,91165686109,99770425924,99990268372,87927605121,98793382635,99931694543,81637521253,95384705639,99990292298,99990292298,99990292297,99990292064,99990268272,99931133148,95373705739,98787622713,99768381947,91157686260,99990290845,99990263086,99922638573,94676848710,98487209187,87530046137,99700694273,90737160312,57783605110,99568352654,96172647891,99990292298,99978976853,37458742717,855541,9.902094907,76247,624424190.9,484060816.3,8196.271873,6353.844248,180,139.5380708,4.551092207,0.101747796,0.069754484,,
6/21/2021,13836,1678,449041,3057668,450,140120,907414,225,20505,3061941,3061754,3061726,3061698,901797,20394,3057658,139546,3061411,446996,1670,779686,10905,3055309,96459,395,3060153,348161,1131,1624323631,22570,33733050478,1.012679849,0.379432647,61446417807,28394549191,23022850660,60677042072,0.0018839,0.001157701,0.000012,7.37429E-06,1683.479044,1034.538014,0.879526085,66.53051466,38.69034356,24.92776891,14.4965652,1.93763E-05,0.614523845,230.8323667,-32.83685973,0.775211504,2.17756E-05,0.000345666,0.653506437,0.775211504,0.012455775,99913853565,42946821913,6417332551,54892988736,66664382062,16935272164,76963817747,97718647671,97968984295,10003268999,32439787364,99913853565,54.89831903,91164612405,99770354848,99990266689,87944068800,98792370963,99931663202,81505428282,95383032000,99990290614,99990290614,99990290614,99990290380,99990266589,99931101507,95371932100,98786631040,99768309871,91156612556,99990289093,99990234168,99916076106,94224568884,98259347243,87275067592,99646625273,90519737263,57770842554,99568244234,96173833800,99990290614,99978976863,37464535939,893613,10.34274306,98105,1502923750,923582481.2,15345.23575,9430.013271,279.19028,171.5690842,4.557513087,0.095516152,0.079743711,,
6/22/2021,18143,1680,449516,3059802,454,140239,908155,224,20514,3064075,3063888,3063860,3063832,902537,20402,3059792,139663,3063545,447477,1672,760866,9812,3057075,90425,354,3062284,331333,1069,1624409748,22306,30113728765,0.918951761,0.344370168,54853694849,25348035305,20556004024,59691593407,0.00189409,0.001039079,0.000012,6.58308E-06,2004.438018,1099.615102,0.879660265,53.31967314,34.56377773,19.98114108,12.95251224,1.69346E-05,0.548590224,189.1261727,-31.01649724,0.614523845,1.93763E-05,0.000323367,0.515585538,0.614523845,0.012470342,99913851560,42553494826,9102102048,54892937269,66661467687,16945087696,76963643282,97717359912,97969012219,10205820074,32306284438,99913851560,54.89826865,91167322187,99770154329,99990264684,87957483759,98791003299,99931632500,81333920271,95379549645,99990288610,99990288610,99990288609,99990288376,99990264584,99931070706,95368349743,98785243376,99768115352,91159322338,99990287084,99990225739,99912670470,94032287610,98152148810,86489271124,99616679752,90411791544,57773075559,99567611120,96171006674,99990288610,99978976172,37470598484,1058257,12.24834491,115323,1875298229,1028770276,16407.17877,9000.817882,344.2,188.8247552,4.555861064,0.093754573,0.078413793,,
6/23/2021,13074,1686,450239,3061801,452,140455,909322,225,20537,3066075,3065888,3065860,3065832,903702,20425,3061791,139877,3065545,448195,1678,787373,11260,3059508,98715,402,3064306,354469,1149,1624496367,22424,34923423490,1.056103027,0.395856319,63615142126,29421373252,23844696330,60235735051,0.0015651,0.000995737,0.000012,7.63456E-06,1481.317782,942.4339498,0.879305483,70.14877758,40.02861098,26.29368172,15.00381892,1.8929E-05,0.636213216,237.0903307,-34.22765178,0.548590224,1.69346E-05,0.000293737,0.460230407,0.548590224,0.012490994,99913850079,42175637628,8105010526,54892640738,66659057193,16759366017,76963561490,97715392415,97968974249,10043612087,31683066201,99913850079,54.89797291,91159798231,99769935762,99990263201,87922007721,98789094877,99931610287,81470308891,95373286911,99990287129,99990287128,99990287128,99990286894,99990263101,99931048293,95362087010,98783314955,99767891785,91151798382,99990285638,99990231739,99916949788,94267403086,98287363718,87324333586,99654477296,90531148760,57777323719,99566453598,96164666884,99990287129,99978976620,37479096217,946467,10.95447917,85484,1425403130,906860309.1,16689.61024,10618.1506,245.995,156.50527,4.546510651,0.093991842,0.074430715,,
6/24/2021,11410,1693,450867,3063646,455,140622,910214,225,20543,3067919,3067732,3067704,3067676,904596,20431,3063636,140042,3067390,448824,1685,800860,12284,3062738,103790,411,3066155,365417,1201,1624582775,22657,36866688478,1.112085458,0.41690619,67155187467,31058609487,25175595258,60386714900,0.00125806,0.000844935,0.000012,8.05941E-06,1035.242642,695.2866765,0.879175981,113.4889298,42.31571035,42.54550499,15.86360246,1.93779E-05,0.671617115,265.8823034,-30.82472003,0.636213216,1.8929E-05,0.00032425,0.533326515,0.636213216,0.012509395,99913849044,42159714308,6895413690,54892419592,66656551410,16718315939,76963123812,97715095402,97968883087,9958928292,31650817705,99913849044,54.89775231,91152391258,99769796808,99990262166,87909057897,98787395941,99931585991,81475103146,95366378093,99990286093,99990286093,99990286093,99990285860,99990262066,99931024197,95355178192,98781596020,99767753830,91144391409,99990284610,99990251535,99918842441,94414697241,98360506571,87405355008,99670079086,90594133331,57742141065,99565484020,96158938233,99990286093,99978978039,37485041251,822889,9.524178241,76251,881057617.3,591733375,11570.35688,7770.849706,199,133.6518059,4.528436878,0.093942398,0.075407198,,
6/25/2021,10220,1694,451285,3065248,455,140685,910800,224,20549,3069522,3069335,3069307,3069279,905180,20437,3065238,140107,3068993,449242,1686,783139,10945,3062891,96854,398,3067735,350175,1148,1624669298,22548,33787825563,1.023697355,0.383832635,61547243535,28464991177,23076977347,60122499305,0.00098578,0.000606779,0.000012,7.38639E-06,877.330147,540.0249844,0.879147894,75.74304559,38.66570188,28.39965605,14.49760339,1.94275E-05,0.615532233,239.0385615,-40.21426013,0.671617115,1.93779E-05,0.000338063,0.562767381,0.671617115,0.012524333,99913848166,42143556113,5073140737,54892049113,66653954605,16693014254,76962607783,97714786259,97968901164,9935623681,31659909863,99913848166,54.89738228,91147018754,99769714485,99990261284,87906248706,98785984542,99931561845,81371494408,95363833825,99990285216,99990285216,99990285215,99990284983,99990261184,99930999851,95352633924,98780204620,99767671508,91139018905,99990283696,99990228800,99915989497,94205208289,98251137642,87217578221,99645779278,90504455676,57752454506,99564941389,96156872130,99990285216,99978979800,37491094878,889990,10.30081019,79763,1320124962,812579466,16617.26236,10228.46061,203.073489,124.9982781,4.535026373,0.094154872,0.075377,,
6/26/2021,9885,1692,451741,3066980,452,140798,911541,224,20548,3071255,3071068,3071040,3071012,905920,20435,3066970,140219,3070726,449699,1684,782468,10863,3064603,96468,398,3069467,349179,1141,1624755705,22582,33479132777,1.015832946,0.380945173,60985738854,28205301038,22870121414,60035204704,0.00091063,0.000555408,0.000012,7.319E-06,779.304703,475.3109102,0.879041347,146.5120861,38.30413895,54.94315985,14.36434689,1.91252E-05,0.609916645,233.7560532,-37.22491343,0.615532233,1.94275E-05,0.000338605,0.516859131,0.615532233,0.012539213,99913847387,42117858844,6577457636,54891324955,66650588155,16667236302,76961737451,97714401213,97968896632,9781166101,31649145866,99913847387,54.89665847,91144679722,99769577944,99990260504,87895594298,98784596706,99931535913,81427423775,95358823815,99990284437,99990284437,99990284436,99990284203,99990260404,99930973818,95347523915,98778806786,99767535967,91136679873,99990282915,99990227693,99915735011,94186961012,98241792102,87243691456,99643290518,90493490336,57786985732,99564273006,96153378580,99990284437,99978981773,37497126184,855789,9.904965278,69148,682471235.4,416250566.5,9873.729928,6022.152235,182.905,111.556804,4.532989088,0.093379715,0.0749915,,
6/27/2021,12663,1695,453053,3070035,450,141232,913679,224,20635,3074310,3074123,3074095,3074067,908054,20520,3070025,140658,3073781,451014,1687,794206,11489,3067762,100247,401,3072541,359096,1169,1624841679,22620,35498843625,1.075065164,0.403210238,64666269207,29907510133,24253508229,60151022802,0.00085919,0.00055566,0.000012,7.76071E-06,702.538092,454.3493196,0.878490833,181.8520444,40.70243423,68.20480151,15.26571481,1.87421E-05,0.64672553,268.915334,-27.4901654,0.609916645,1.91252E-05,0.000338471,0.511005112,0.609916645,0.012574995,99913846685,42037132128,5965201570,54890122622,66643685964,16439780362,76961487768,97713934805,97968886106,9758906037,31632576563,99913846685,54.89545641,91114910195,99769206612,99990259801,87840547634,98781348022,99931503899,81405257398,95346899445,99990283734,99990283734,99990283733,99990283501,99990259701,99930941405,95335399545,98775608100,99767167634,91106910346,99990282244,99990228650,99917235981,94262539861,98292116052,87267460436,99656725805,90503499565,57749614523,99562054674,96138068456,99990283734,99978983912,37502011467,817671,9.463784722,71045,549844155.2,355598252.5,7741.600849,5006.69091,174,112.5302422,4.535958014,0.093050757,0.074967326,,
6/28/2021,13854,1698,454251,3073136,454,141610,915684,223,20688,3077410,3077223,3077195,3077167,910061,20574,3073126,141033,3076881,452205,1690,795005,11443,3070855,100132,401,3075643,359218,1164,1624928515,22735,35286890835,1.06913194,0.400990939,64280878771,29729271127,24109325511,60124364804,0.00110396,0.000709704,0.000012,7.71446E-06,874.178207,561.9840423,0.878409318,128.751599,40.5282387,48.28985335,15.20060892,1.87011E-05,0.642871256,263.59237,-22.79183743,0.64672553,1.87421E-05,0.000329203,0.541861509,0.64672553,0.012614159,99913845809,41956949230,5000617641,54889514009,66639349583,15653930703,76961057249,97713804590,97964549075,9847154566,31398063230,99913845809,54.89484822,91095322844,99768844445,99990258924,87832396145,98777752321,99931471819,81206359976,95334402817,99990282860,99990282860,99990282859,99990282626,99990258824,99930909525,95323002916,98771982400,99766798468,91087322995,99990281371,99990227649,99917019268,94235570898,98281222574,87205703672,99654725234,90472451899,57696101861,99559975806,96124561075,99990282860,99978985675,37502571893,791860,9.165046296,79977,776613911.4,499262760.9,9723.690492,6251.081124,187.637813,120.6269566,4.540496728,0.093012827,0.074163069,,
6/29/2021,14443,1696,455230,3075946,454,141903,917215,223,20715,3080222,3080035,3080007,3079979,911593,20602,3075936,141323,3079693,453184,1688,815586,12893,3075114,107348,410,3078469,375609,1222,1625014925,22588,38650257780,1.16783352,0.438069613,70408971312,32494734910,26411325146,60290246929,0.00109143,0.000768539,0.000012,8.4499E-06,930.337843,655.1049685,0.878619709,135.6924253,44.51690331,50.90000177,16.69887212,1.9596E-05,0.704158144,296.9882032,-22.14317096,0.642871256,1.87011E-05,0.00030918,0.538962713,0.642871256,0.012643271,99913844879,41912339754,4852418397,54888604392,66638180384,15652594778,76950036929,97713844993,97964743370,9545567153,26361997897,99913844879,54.89393902,91079020065,99768571744,99990257984,87853432400,98775079859,99931435858,81246358007,95323534380,99990281930,99990281929,99990281929,99990281696,99990257884,99930873664,95312234479,98769279939,99766525767,91071020216,99990280462,99990248453,99919822637,94437429391,98382096220,87347171046,99677457067,90549987432,57717847467,99558392746,96114530009,99990281930,99978987314,37507661286,852406,9.865810185,87462,736889194.1,518886527,8440.049051,5943.129272,194.0967025,136.6747737,4.541508235,0.09318526,0.074533093,,
6/30/2021,11729,1692,455913,3078104,453,142091,918266,224,20707,3082381,3082194,3082166,3082138,912643,20592,3078094,141508,3081852,453869,1684,815255,12795,3077262,107011,409,3080626,375080,1225,1625101334,22680,38342982778,1.158748717,0.436650782,69850688489,32237079860,26321804984,60281135550,0.00131482,0.0009185,0.000012,8.3829E-06,1117.437634,780.6137501,0.878360137,84.12042147,44.38441028,31.69906234,16.72535829,1.9922E-05,0.698574781,298.5886301,-32.7104843,0.704158144,1.9596E-05,0.000324498,0.591750234,0.704158144,0.01266159,99913843762,41899072284,7639174383,54887442029,66636801650,16376769696,76949869612,97713594956,97964806012,9610965938,25995008351,99913843762,54.89277716,91072823237,99768373195,99990256865,87827476735,98773369959,99931404068,81224313572,95317574917,99990280812,99990280812,99990280811,99990280579,99990256765,99930841774,95306075020,98767540040,99766329218,91064823388,99990279342,99990247192,99919595355,94418757218,98373097228,87323773582,99675553610,90551043364,57593023424,99557333021,96110432986,99990280812,99978988544,37679294632,849882,9.836597222,75467,1188656441,830365412.7,15853.41706,11074.79735,160.987749,112.4619815,4.548834257,0.093073536,0.069232791,,
